t_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,imu_temp_c
3273,0.2316,0.0148,0.8795,-6.29,7.94,-0.06,23.19
3284,0.2262,0.0146,0.8804,-6.24,7.86,-0.03,23.18
3294,0.2256,0.0121,0.8785,-6.31,7.82,-0.14,23.17
3304,0.2174,0.0104,0.8827,-6.24,7.85,-0.11,23.18
3314,0.2113,0.0132,0.8934,-6.29,8.14,-0.09,23.17
3324,0.2167,0.009,0.8815,-6.23,7.82,-0.09,23.17
3334,0.2198,0.0087,0.8846,-6.21,7.65,-0.08,23.18
3344,0.2297,0.0131,0.8809,-6.15,7.33,0.06,23.18
3354,0.2155,0.0245,0.8983,-6.27,8.02,-0.03,23.19
3364,0.2137,0.0277,0.8938,-6.43,8.41,-0.08,23.19
3374,0.2281,0.0266,0.8711,-6.26,7.83,-0.05,23.19
3384,0.2328,0.02,0.8668,-6.24,7.24,0.02,23.22
3395,0.2144,0.0095,0.8771,-6.2,7.77,-0.09,23.19
3405,0.2216,0.009,0.8845,-6.31,7.44,-0.08,23.17
3415,0.2134,0.0094,0.892,-6.26,7.97,-0.11,23.19
3425,0.2214,0.0087,0.8811,-6.14,7.86,-0.06,23.17
3435,0.23,0.0095,0.8749,-6.31,7.73,-0.02,23.21
3445,0.2253,0.0088,0.8761,-6.21,7.86,-0.05,23.16
3455,0.2257,0.0084,0.8704,-6.21,7.63,-0.06,23.18
3465,0.2235,0.0092,0.8732,-6.18,7.68,-0.06,23.22
3475,0.2159,0.0107,0.8807,-6.26,7.82,-0.14,23.19
3487,0.2196,0.0071,0.8855,-6.23,7.86,-0.02,23.2
3497,0.2218,0.0105,0.877,-6.17,7.82,-0.02,23.21
3507,0.2231,0.0111,0.8799,-6.27,7.91,0.06,23.2
3517,0.2222,0.0112,0.8829,-6.34,7.88,-0.03,23.21
3527,0.2223,0.0096,0.8856,-6.21,7.92,0.0,23.19
3537,0.2268,0.0077,0.8768,-6.23,7.79,-0.09,23.22
3547,0.2206,0.0044,0.8823,-6.32,7.74,-0.08,23.21
3557,0.213,0.0048,0.8867,-6.2,8.02,-0.02,23.21
3567,0.2208,0.0081,0.8795,-6.15,7.95,-0.05,23.22
3577,0.2301,0.0043,0.882,-6.06,7.65,0.0,23.2
3587,0.233,0.0092,0.877,-6.27,7.66,0.0,23.2
3597,0.2151,0.011,0.8916,-6.29,8.05,-0.06,23.2
3607,0.2184,0.0106,0.8884,-6.14,8.08,0.0,23.22
3617,0.2242,0.0118,0.8743,-6.31,7.79,-0.08,23.21
3627,0.2247,0.0121,0.8645,-6.23,7.65,-0.08,23.22
3637,0.2137,0.0128,0.8813,-6.23,7.89,-0.12,23.21
3647,0.2119,0.0088,0.8854,-6.27,7.92,-0.11,23.19
3657,0.2272,0.0118,0.8733,-6.18,7.62,-0.05,23.22
3667,0.2234,0.0145,0.8766,-6.2,7.51,-0.14,23.24
3677,0.2198,0.0103,0.8859,-6.17,7.79,-0.05,23.22
3687,0.225,0.0156,0.8778,-6.35,7.82,-0.09,23.2
3697,0.23,0.0096,0.8744,-6.14,7.69,-0.05,23.2
3707,0.2268,0.0099,0.8787,-6.31,7.69,-0.12,23.21
3717,0.2249,0.0088,0.8828,-6.24,8.05,-0.06,23.24
3727,0.2328,0.0106,0.8696,-6.27,7.83,-0.08,23.22
3737,0.2306,0.0088,0.8641,-6.26,7.73,-0.06,23.23
3747,0.2231,0.0114,0.8777,-6.27,7.51,-0.12,23.24
3757,0.229,0.0151,0.8856,-6.17,7.62,-0.11,23.22
3768,0.2268,0.0137,0.8887,-6.34,7.85,-0.09,23.23
3778,0.2273,0.0144,0.8903,-6.32,7.95,-0.08,23.23
3788,0.2201,0.0133,0.8748,-6.27,7.88,-0.05,23.22
3798,0.2255,0.0115,0.8727,-6.24,7.88,0.02,23.24
3808,0.2252,0.0131,0.879,-6.21,7.66,-0.06,23.25
3818,0.2261,0.0118,0.879,-6.18,7.79,-0.02,23.24
3828,0.2231,0.0148,0.8831,-6.41,7.85,-0.06,23.25
3838,0.2236,0.0126,0.8867,-6.29,7.92,-0.09,23.26
3848,0.2216,0.0105,0.8821,-6.4,7.88,-0.06,23.25
3858,0.2275,0.0126,0.8829,-6.37,7.74,-0.05,23.24
3868,0.2281,0.0133,0.8833,-6.29,7.76,-0.03,23.25
3878,0.2288,0.0121,0.8872,-6.32,7.8,0.0,23.22
3888,0.2281,0.0134,0.8862,-6.23,7.82,-0.12,23.24
3898,0.2257,0.0161,0.8859,-6.26,7.83,-0.14,23.23
3908,0.2253,0.0126,0.8829,-6.26,7.8,-0.09,23.25
3918,0.2201,0.0109,0.8785,-6.29,7.85,-0.09,23.24
3928,0.2244,0.0118,0.8813,-6.29,7.8,-0.05,23.24
3938,0.2249,0.0093,0.8854,-6.31,7.83,-0.03,23.24
3948,0.2245,0.0116,0.8887,-6.34,7.86,-0.06,23.26
3958,0.2267,0.0092,0.8893,-6.18,7.85,0.21,23.24
3968,0.2365,0.0105,0.8839,-6.37,7.59,-0.11,23.25
