t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3272,2.7,4.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3372,2.6,4.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3472,2.7,4.3,0.0,0.0,0.0,0,12.49,31.0,38.2,0,0,0x00,0,0x0000,0x00000000,0x00000000,90,FAULT_BLOCKED
3572,2.8,4.3,0.0,0.0,0.0,0,12.18,31.0,38.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,93,FAULT_BLOCKED
3672,2.7,4.3,0.0,0.0,0.0,0,12.37,31.0,38.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,93,FAULT_BLOCKED
3772,2.7,4.3,0.0,0.0,0.0,0,12.13,31.0,38.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,91,FAULT_BLOCKED
3872,2.7,4.3,0.0,0.0,0.0,0,12.14,31.0,38.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,93,FAULT_BLOCKED
3972,2.7,4.4,0.0,0.0,0.0,0,12.14,31.0,38.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,91,FAULT_BLOCKED
4072,2.6,4.4,0.0,0.0,0.0,0,12.27,31.0,38.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,92,FAULT_BLOCKED
4172,2.7,4.3,0.0,0.0,0.0,0,12.25,31.0,38.9,0,0,0x00,0,0x0200,0x00000000,0x00000000,94,FAULT_BLOCKED
4272,2.6,4.4,0.0,0.0,0.0,0,12.23,31.0,38.7,0,0,0x00,0,0x0200,0x00000000,0x00000000,93,FAULT_BLOCKED
4372,2.7,4.3,0.0,0.0,0.0,0,12.21,31.0,38.7,0,0,0x00,0,0x0000,0x00000000,0x00000000,93,FAULT_BLOCKED
