t_ms,apps1_pct,apps2_pct,pedal_pct,desired_torque_nm,power_kw,speed_mph,glv_voltage_v,inverter_temp_c,motor_temp_c,soc_pct,battery_temp_c,bms_flags_hex,bms_fault_code,imd_warn_alarms_hex,pm100_post_faults_hex,pm100_run_faults_hex,fan_duty_pct,rtd_state
3272,3.8,4.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,20,FAULT_BLOCKED
3372,3.9,4.6,0.0,0.0,0.0,0,11.42,40.7,42.5,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3472,3.9,4.7,0.0,0.0,0.0,0,11.1,40.7,42.3,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3572,3.9,4.6,0.0,0.0,0.0,0,11.22,43.1,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3672,4.0,4.7,0.0,0.0,0.0,0,11.12,43.1,42.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3772,3.8,4.7,0.0,0.0,0.0,0,11.52,43.8,42.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3872,3.9,4.7,0.0,0.0,0.0,0,11.26,44.0,42.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
3972,3.9,4.7,0.0,0.0,0.0,0,11.27,44.0,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4072,3.8,4.7,0.0,0.0,0.0,0,11.42,44.0,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4172,3.9,4.7,0.0,0.0,0.0,0,11.32,44.1,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4272,3.9,4.7,0.0,0.0,0.0,0,11.29,44.1,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4372,3.9,4.6,0.0,0.0,0.0,0,11.32,44.1,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4472,3.9,4.7,0.0,0.0,0.0,0,11.26,44.1,42.0,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4572,3.9,4.5,0.0,0.0,0.0,0,11.24,44.1,42.1,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4672,3.8,4.5,0.0,0.0,0.0,0,11.27,44.1,42.4,0,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
4772,3.9,4.5,0.0,0.0,0.0,0,11.29,44.1,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
4872,3.8,4.6,0.0,0.0,0.0,0,11.32,44.0,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
4972,3.8,4.6,0.0,0.0,0.0,0,11.27,44.0,41.9,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5072,3.8,4.6,0.0,0.0,0.0,0,11.32,44.0,42.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5172,3.9,4.5,0.0,0.0,0.0,0,11.26,44.1,42.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5272,3.8,4.5,0.0,0.0,0.0,0,11.24,44.1,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5372,3.9,4.5,0.0,0.0,0.0,0,11.34,44.0,41.9,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5472,3.8,4.6,0.0,0.0,0.0,0,11.25,44.0,42.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5572,3.8,4.5,0.0,0.0,0.0,0,11.26,44.0,42.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5672,3.9,4.6,0.0,0.0,0.0,0,11.27,44.0,42.1,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5772,3.9,4.5,0.0,0.0,0.0,0,11.27,44.0,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5872,3.9,4.5,0.0,0.0,0.0,0,11.23,44.0,42.5,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
5972,3.8,4.5,0.0,0.0,0.0,0,11.27,44.0,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6072,3.8,4.6,0.0,0.0,0.0,0,11.25,44.0,42.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6172,3.8,4.6,0.0,0.0,0.0,0,11.31,44.0,42.0,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6272,3.8,4.6,0.0,0.0,0.0,0,11.48,44.0,42.3,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6372,3.8,4.5,0.0,0.0,0.0,0,11.23,44.0,41.9,0,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6472,3.8,4.6,0.0,0.0,0.0,0,11.23,44.0,41.9,50,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6572,3.8,4.6,0.0,0.0,0.0,0,11.26,44.0,42.1,50,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6672,3.8,4.5,0.0,0.0,0.0,0,11.31,44.0,42.3,50,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6772,3.8,4.5,0.0,0.0,0.0,0,11.34,44.0,42.0,50,0,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
6872,3.8,4.5,0.0,0.0,0.0,0,11.33,44.0,42.0,50,0,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
6972,3.8,4.5,0.0,0.0,0.0,0,11.5,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7072,3.8,4.6,0.0,0.0,0.0,0,11.45,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7172,3.8,4.5,0.0,0.0,0.0,0,11.31,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7272,3.8,4.6,0.0,0.0,0.0,0,11.25,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7372,3.8,4.5,0.0,0.0,0.0,0,11.4,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7472,3.8,4.6,0.0,0.0,0.0,0,11.32,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7572,3.8,4.5,0.0,0.0,0.0,0,11.32,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7672,3.8,4.5,0.0,0.0,0.0,0,11.25,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7772,3.9,4.6,0.0,0.0,0.0,0,11.48,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7872,3.9,4.6,0.0,0.0,0.0,0,11.38,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
7972,3.8,4.5,0.0,0.0,0.0,0,11.22,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8072,3.8,4.5,0.0,0.0,0.0,0,11.22,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8172,3.9,4.5,0.0,0.0,0.0,0,11.25,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8272,3.9,4.6,0.0,0.0,0.0,0,11.24,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8372,3.9,4.5,0.0,0.0,0.0,0,11.29,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8472,3.9,4.5,0.0,0.0,0.0,0,11.41,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8572,3.9,4.5,0.0,0.0,0.0,0,11.22,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8672,3.9,4.5,0.0,0.0,0.0,0,11.18,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8772,3.9,4.6,0.0,0.0,0.0,0,11.34,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
8872,3.9,4.6,0.0,0.0,0.0,0,11.27,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
8972,3.9,4.5,0.0,0.0,0.0,0,11.28,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9072,3.9,4.5,0.0,0.0,0.0,0,11.28,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9172,3.9,4.5,0.0,0.0,0.0,0,11.32,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9272,3.9,4.5,0.0,0.0,0.0,0,11.28,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9372,3.9,4.5,0.0,0.0,0.0,0,11.29,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
9472,3.9,4.6,0.0,0.0,0.0,0,11.26,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
9572,3.9,4.6,0.0,0.0,0.0,0,11.21,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
9672,3.9,4.5,0.0,0.0,0.0,0,11.24,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
9772,3.9,4.5,0.0,0.0,0.0,0,11.25,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9872,3.9,4.6,0.0,0.0,0.0,0,11.49,44.0,41.9,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
9972,3.9,4.6,0.0,0.0,0.0,0,11.22,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10072,3.9,4.5,0.0,0.0,0.0,0,11.25,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10172,3.9,4.5,0.0,0.0,0.0,0,11.24,44.0,42.3,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10272,3.8,4.6,0.0,0.0,0.0,0,11.25,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10372,3.9,4.5,0.0,0.0,0.0,0,11.35,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10472,3.9,4.6,0.0,0.0,0.0,0,11.25,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10572,3.9,4.5,0.0,0.0,0.0,0,11.22,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10672,3.9,4.6,0.0,0.0,0.0,0,11.35,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10772,3.9,4.5,0.0,0.0,0.0,0,11.23,44.0,42.3,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10872,3.9,4.6,0.0,0.0,0.0,0,11.25,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
10972,3.9,4.6,0.0,0.0,0.0,0,11.33,44.0,42.3,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11072,3.9,4.6,0.0,0.0,0.0,0,11.31,44.0,41.8,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11172,3.9,4.5,0.0,0.0,0.0,0,11.24,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11272,3.9,4.6,0.0,0.0,0.0,0,11.26,44.0,42.1,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11372,4.0,4.5,0.0,0.0,0.0,0,11.24,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11472,4.0,4.5,0.0,0.0,0.0,0,11.2,44.0,41.9,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11572,3.9,4.6,0.0,0.0,0.0,0,11.26,44.0,41.9,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11672,4.0,4.5,0.0,0.0,0.0,0,11.45,44.0,41.9,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11772,4.0,4.5,0.0,0.0,0.0,0,11.31,44.0,42.0,37,37,0x00,0,0x0000,0x00000000,0x00000000,100,FAULT_BLOCKED
11872,4.0,4.6,0.0,0.0,0.0,0,11.2,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
11972,4.0,4.5,0.0,0.0,0.0,0,11.2,44.0,42.3,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12072,4.0,4.5,0.0,0.0,0.0,0,11.27,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12172,3.9,4.5,0.0,0.0,0.0,0,11.24,44.0,42.3,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12272,3.9,4.6,0.0,0.0,0.0,0,11.25,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12372,4.0,4.5,0.0,0.0,0.0,0,11.25,44.0,42.0,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12472,3.9,4.5,0.0,0.0,0.0,0,11.27,44.0,41.9,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12572,4.0,4.6,0.0,0.0,0.0,0,11.17,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
12672,4.0,4.6,0.0,0.0,0.0,0,11.31,44.0,42.1,37,37,0x00,0,0x0200,0x00000000,0x00000000,100,FAULT_BLOCKED
